ID,Metal,Group,M-H,VMH1,VMH,BDE,Hydri-G,CoordNum,EN-M,EN-H,EN-B,EN-C,EN-N,EN-O,EN-F,EN-Si,EN-P,EN-S,EN-Cl,EA-M,EA-H,EA-B,EA-C,EA-N,EA-O,EA-F,EA-Si,EA-P,EA-S,EA-Cl,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum,AN-M,AR-M,AW-M,AV-M,MR-M,DP-M,mc-chi2,mc-chi3
LEHZOQ.Ru.xyz,Ru,VIII ,1.594728,2077.9,1994.8,62.52,194.59,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,3.05,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,83.41,1,0,1,1,0,0,0,2,0,1,0,7,8,44,130,101.1,8.3,125,72,46.84,72.93
LEKPEX.Ir.xyz,Ir,VIII ,1.53181,2465.8,2367.2,69.18,304.43,5,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,1,0,0,0,2,0,0,1,0,9,77,135,192.2,8.54,127,54,56.1,121.53
LEKXAC.Ni.xyz,Ni,VIII ,1.456032,2010.3,1929.9,46.37,214.64,4,1.9,2.17,0,0,0,0,0,0,2.46,0,3.05,26.66,17.39,0,0,0,0,0,0,17.2,0,83.41,1,0,0,0,0,0,0,2,0,1,0,17,10,28,135,58.7,6.6,115,49,29.22,83.66
LEKYEH.Ni.xyz,Ni,VIII ,1.455375,2055,1972.8,46.97,202.59,4,1.9,2.17,0,0,0,0,0,0,2.46,2.64,0,26.66,17.39,0,0,0,0,0,0,17.2,47.9,0,1,0,0,0,0,0,0,2,1,0,0,16,10,28,135,58.7,6.6,115,49,34.09,93.4
LEMSOM.Ir.xyz,Ir,VIII ,1.652233,1866,1791.4,28.14,175.17,6,2.2,2.17,0,2.45,2.93,0,0,2.12,0,0,3.05,36.09,17.39,0,29.12,0.01,0,0,31.94,0,0,83.41,1,0,1,2,0,0,1,0,0,1,0,14,9,77,135,192.2,8.54,127,54,47.04,84.37
LENKOG.Re.xyz,Re,VIIB ,1.697086,1959.6,1881.2,67.02,225.02,7,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,3.46,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,5,0,0,0,0,1,0,0,0,0,7,75,135,186.2,8.85,128,62,53.52,72.68
LEPCOY.Re.xyz,Re,VIIB ,1.75853,1801.1,1729.1,64.17,171.03,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,3.46,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,4,0,0,0,6,7,75,135,186.2,8.85,128,62,63.92,115.81
LEQRIL.Ir.xyz,Ir,VIII ,1.613063,2224.4,2135.4,68.27,204.83,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,2,0,0,0,0,2,0,1,0,6,9,77,135,192.2,8.54,127,54,58.06,83.38
LERBAO.Ir.xyz,Ir,VIII ,1.532445,2470.2,2371.4,60.78,222.89,5,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,1,0,0,0,0,2,0,1,0,0,9,77,135,192.2,8.54,127,54,47.04,88.22
LERBES.Ir.xyz,Ir,VIII ,1.532101,2472.5,2373.6,62.06,229.52,5,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,1,0,0,0,0,2,0,1,0,0,9,77,135,192.2,8.54,127,54,47.92,83.38
LERBIW.Ir.xyz,Ir,VIII ,1.538783,2439,2341.4,60.76,229.19,5,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,1,0,0,0,0,2,0,1,0,0,9,77,135,192.2,8.54,127,54,47.92,81.84
LERBOC.Ir.xyz,Ir,VIII ,1.538577,2441.4,2343.7,60.83,227.26,5,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,1,0,0,0,0,2,0,1,0,0,9,77,135,192.2,8.54,127,54,47.92,81.84
LESPIJ.Ag.xyz,Ag,IB ,1.662307,1693.1,1625.4,61.82,156.53,4,1.4,2.17,0,0,2.93,0,0,0,2.46,0,0,30.02,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,11,47,160,107.9,10.3,134,55,24.61,48.54
LESPIJ.Cu.xyz,Cu,IB ,1.548022,1692.4,1624.7,43.08,151.35,4,1.4,2.17,0,0,2.93,0,0,0,2.46,0,0,28.32,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,11,29,135,63.5,7.1,118,46.5,33.92,56.81
LETHUP01.Fe.xyz,Fe,VIII ,1.545509,1764.1,1693.5,47.9,237.71,7,1.8,2.17,0,0,0,0,0,0,2.46,2.64,0,3.76,17.39,0,0,0,0,0,0,17.2,47.9,0,1,0,0,0,0,0,0,3,2,0,1,15,8,26,140,55.8,7.1,117,62,65.99,67.44
LETXOY.Ir.xyz,Ir,VIII ,1.556887,2336.9,2243.4,72.95,239.57,6,2.2,2.17,0,0,0,0,0,0,2.46,0,3.05,36.09,17.39,0,0,0,0,0,0,17.2,0,83.41,2,0,0,0,0,0,0,2,0,2,0,17,9,77,135,192.2,8.54,127,54,42.64,94.25
LETXUE.Ir.xyz,Ir,VIII ,1.566754,2322.6,2229.7,34.89,198.13,4,2.2,2.17,0,0,0,0,0,0,2.46,0,0,36.09,17.39,0,0,0,0,0,0,17.2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,9,77,135,192.2,8.54,127,54,42.64,94.25
LETYAL.Ir.xyz,Ir,VIII ,1.573603,2287.6,2196.1,37.45,204.44,4,2.2,2.17,0,0,0,0,0,0,2.46,0,0,36.09,17.39,0,0,0,0,0,0,17.2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,9,77,135,192.2,8.54,127,54,42.64,107.45
LEVMEF.Ru.xyz,Ru,VIII ,1.618587,1998.5,1918.6,62.67,255.21,6,2.3,2.17,0,0,0,0,0,0,2.46,0,0,24.21,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,5,0,0,1,15,8,44,130,101.1,8.3,125,72,78.54,150.15
LEVMIJ.Fe.xyz,Fe,VIII ,1.487376,2055.5,1973.3,42.31,249.8,6,1.8,2.17,0,0,0,0,0,0,2.46,0,0,3.76,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,5,0,0,1,15,8,26,140,55.8,7.1,117,62,60.66,111.54
LEWRIR.Ni.xyz,Ni,VIII ,1.481504,1982.6,1903.3,52.21,211.35,4,1.9,2.17,0,0,2.93,0,0,0,2.46,0,0,26.66,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,2,0,0,0,7,10,28,135,58.7,6.6,115,49,38.96,80.79
LEWSEO.Ni.xyz,Ni,VIII ,1.477668,1964.2,1885.6,52.27,214.17,4,1.9,2.17,0,0,2.93,0,0,0,2.46,0,0,26.66,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,2,0,0,0,7,10,28,135,58.7,6.6,115,49,38.96,78.12
LEWZUL.Ir.xyz,Ir,VIII ,1.63366,2080.1,1996.9,70.68,194.05,6,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,2,1,0,0,0,2,0,0,0,6,9,77,135,192.2,8.54,127,54,61.71,124.41
LEYCIB.W.xyz,W,VIB ,1.758491,1899.3,1823.3,63.84,180.2,7,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,18.79,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,2,0,0,0,0,4,0,0,0,0,6,74,135,183.8,9.53,130,68,78.23,183.14
LEYMEK.Co.xyz,Co,VIII ,1.528475,1770.3,1699.5,55.43,180.81,4,1.9,2.17,0,0,2.93,0,0,0,2.46,0,0,15.24,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,2,0,0,0,7,9,27,135,58.9,6.7,116,55,38.35,83.66
LEYNAH.Co.xyz,Co,VIII ,1.508936,1857.3,1783,41.1,195.01,4,1.9,2.17,0,0,2.93,0,0,0,2.46,0,0,15.24,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,2,0,0,0,7,9,27,135,58.9,6.7,116,55,38.35,75.39
LEZTEP.Ir.xyz,Ir,VIII ,1.582716,2263.7,2173.2,67.9,316.82,9,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,7,0,0,0,0,1,0,0,1,0,9,77,135,192.2,8.54,127,54,64.24,88.66
LEZTIT.Ru.xyz,Ru,VIII ,1.600459,2073,1990.1,72.47,211.27,10,2.3,2.17,0,2.45,0,0,0,2.12,0,0,0,24.21,17.39,0,29.12,0,0,0,31.94,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,8,44,130,101.1,8.3,125,72,67.32,156.42
LEZYEU.Ir.xyz,Ir,VIII ,1.578391,2247.8,2157.9,64.62,193.33,9,2.2,2.17,0,2.45,0,0,0,0,0,0,0,36.09,17.39,0,29.12,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,9,77,135,192.2,8.54,127,54,47.41,54.78
LIBCUV.Pt.xyz,Pt,VIII ,1.614613,2100.8,2016.8,72.01,210.04,4,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,49.07,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,78,135,195.1,9.1,130,48,40.7,75.58
LIBROE.Ir.xyz,Ir,VIII ,1.58303,2266.6,2175.9,67.34,290.15,8,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,5,1,0,0,0,1,0,0,1,0,9,77,135,192.2,8.54,127,54,76.23,94.05
LIBRUK.Ir.xyz,Ir,VIII ,1.587741,2228.4,2139.3,71.37,236.76,6,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,83.41,1,0,2,1,0,0,0,1,0,1,0,17,9,77,135,192.2,8.54,127,54,46.07,49.72
LICPMO10.Mo.xyz,Mo,VIB ,1.671526,1966.3,1887.6,56.32,279.81,12,2.2,2.17,0,2.45,0,0,0,0,0,0,0,17.2,17.39,0,29.12,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,6,42,145,96,9.4,130,87,55.97,40.28
LICRIZ.Os.xyz,Os,VIII ,1.60282,2294.7,2202.9,69.43,239.78,10,2.2,2.17,0,2.45,0,0,0,0,0,0,0,25.37,17.39,0,29.12,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,8,76,130,190.2,8.43,126,57,28.05,72.6
LIDFAH.Ru.xyz,Ru,VIII ,1.583434,2084.1,2000.7,59.06,195.2,6,2.3,2.17,0,2.45,0,0,0,0,2.46,2.64,3.05,24.21,17.39,0,29.12,0,0,0,0,17.2,47.9,83.41,1,0,1,0,0,0,0,2,1,1,0,16,8,44,130,101.1,8.3,125,72,46.84,80.7
LIDWIH.Mo.xyz,Mo,VIB ,1.712124,1901.7,1825.6,44.61,200.44,7,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,17.2,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,2,3,0,0,0,1,0,0,0,0,6,42,145,96,9.4,130,87,67.61,96.75
LIFNAP.Fe.xyz,Fe,VIII ,1.47848,2114.2,2029.6,45.59,294.41,9,1.8,2.17,0,2.45,0,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0,0,0,0,17.2,0,0,2,0,5,0,0,0,0,2,0,0,1,0,8,26,140,55.8,7.1,117,62,51.33,122.52
LIGCOV.Ru.xyz,Ru,VIII ,1.593246,2095.9,2012.1,63.27,264.9,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,2,0,0,0,2,0,0,1,0,8,44,130,101.1,8.3,125,72,63.67,99.44
LIGSID.W.xyz,W,VIB ,1.680131,2059.2,1976.8,56.64,244.17,13,2.3,2.17,0,2.45,0,0,0,0,0,0,0,18.79,17.39,0,29.12,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,6,74,135,183.8,9.53,130,68,55.22,20.39
LIHGEP.W.xyz,W,VIB ,1.918304,1356.3,1302,67.82,173.35,6,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,18.79,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,4,0,0,0,6,6,74,135,183.8,9.53,130,68,78.23,178.18
LIHYAF.Ir.xyz,Ir,VIII ,1.594253,2198.8,2110.8,77.41,284.28,6,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,0,2,0,1,1,0,0,0,2,0,0,1,7,9,77,135,192.2,8.54,127,54,67.94,107.58
LIHYEJ.Ir.xyz,Ir,VIII ,1.596257,2192.1,2104.4,77.52,248.81,6,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,0,2,0,1,1,0,0,0,2,0,0,1,7,9,77,135,192.2,8.54,127,54,67.94,107.58
LIJKIA.Os.xyz,Os,VIII ,1.595211,2276.1,2185.1,62.31,205.74,7,2.2,2.17,0,0,0,3.61,0,0,2.46,0,3.05,25.37,17.39,0,0,0,33.69,0,0,17.2,0,83.41,3,0,0,0,1,0,0,2,0,1,0,0,8,76,130,190.2,8.43,126,57,44.88,86.68
LIJKOG.Os.xyz,Os,VIII ,1.605218,2229,2139.8,67.6,209.23,7,2.2,2.17,0,0,0,3.61,0,0,2.46,0,0,25.37,17.39,0,0,0,33.69,0,0,17.2,0,0,4,0,0,0,1,0,0,2,0,0,0,0,8,76,130,190.2,8.43,126,57,44.88,86.68
LIJKUM.Os.xyz,Os,VIII ,1.589223,2331,2237.8,66.57,285.19,7,2.2,2.17,0,0,2.93,3.61,0,0,2.46,0,0,25.37,17.39,0,0,0.01,33.69,0,0,17.2,0,0,3,0,0,1,1,0,0,2,0,0,1,0,8,76,130,190.2,8.43,126,57,50.49,92.29
LIJRIF.Mo.xyz,Mo,VIB ,1.725547,1866.6,1791.9,60.5,186.39,8,2.2,2.17,0,0,0,0,0,0,2.46,0,0,17.2,17.39,0,0,0,0,0,0,17.2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,42,145,96,9.4,130,87,66.1,126.14
LIKPOL.Ta.xyz,Ta,VB ,1.774748,1822.2,1749.3,66.05,292.12,13,1.4,2.17,0,2.45,0,3.61,0,0,0,0,0,7.43,17.39,0,29.12,0,33.69,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,1,0,5,73,145,180.9,10.9,134,74,44.33,49.35
LIKVEH.Ta.xyz,Ta,VB ,1.775515,1810.8,1738.4,60.42,187.63,10,1.4,2.17,0,2.45,2.93,0,0,0,0,0,0,7.43,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,5,73,145,180.9,10.9,134,74,35.16,63.07
LIKVIL.Ta.xyz,Ta,VB ,1.764763,1878.8,1803.6,60.86,189.41,10,1.4,2.17,0,2.45,2.93,0,0,0,0,0,0,7.43,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,5,73,145,180.9,10.9,134,74,32.85,63.08
LIKZOX.Ru.xyz,Ru,VIII ,1.543866,2234.7,2145.3,60.2,324.87,5,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,1,0,0,0,2,0,0,1,0,8,44,130,101.1,8.3,125,72,57.29,102.96
LIKZUD.Ru.xyz,Ru,VIII ,1.543538,2241.8,2152.1,60.51,323.7,5,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,1,0,0,0,2,0,0,1,0,8,44,130,101.1,8.3,125,72,58.06,117.48
LILFAP.Pd.xyz,Pd,VIII ,1.621654,1807,1734.7,60.58,190.45,4,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,12.84,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,46,140,106.4,8.9,128,26.1,44.88,114.18
LILFET.Pd.xyz,Pd,VIII ,1.617442,1814.2,1741.6,59.95,190.92,4,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,12.84,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,46,140,106.4,8.9,128,26.1,44.88,113.41
LILNOM.Fe.xyz,Fe,VIII ,1.52019,1859.1,1784.7,50.44,186.63,6,1.8,2.17,0,2.45,2.93,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0.01,0,0,0,17.2,0,0,2,0,1,1,0,0,0,2,0,0,0,1,8,26,140,55.8,7.1,117,62,47.56,102.39
LILNUS.Fe.xyz,Fe,VIII ,1.529089,1825.9,1752.9,51.88,184.63,6,1.8,2.17,0,2.45,2.93,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0.01,0,0,0,17.2,0,0,2,0,1,1,0,0,0,2,0,0,0,1,8,26,140,55.8,7.1,117,62,47.56,102.39
LILTOS.Ru.xyz,Ru,VIII ,1.611716,1989.4,1909.8,65.82,196.85,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,2,0,0,0,2,0,0,0,0,8,44,130,101.1,8.3,125,72,63.67,103.51
LILVUA.Ru.xyz,Ru,VIII ,1.612362,1992.2,1912.5,66.49,195,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,2,0,0,0,2,0,0,0,0,8,44,130,101.1,8.3,125,72,63.67,103.51
LIMDEQ.Co.xyz,Co,VIII ,1.465354,2082.8,1999.5,35.8,267.53,9,1.9,2.17,0,2.45,0,3.61,0,2.12,0,0,0,15.24,17.39,0,29.12,0,33.69,0,27.67,0,0,0,1,0,5,0,1,0,2,0,0,0,1,0,9,27,135,58.9,6.7,116,55,41.17,53.39
LIMYAI.Ru.xyz,Ru,VIII ,1.652924,1905.5,1829.3,63.12,202.23,6,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,3,0,0,0,0,2,0,0,0,6,8,44,130,101.1,8.3,125,72,61.97,67.32
LIPMAA.Ir.xyz,Ir,VIII ,1.589937,2231.1,2141.9,76.1,196.45,6,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,83.41,1,0,1,1,0,0,0,2,0,1,0,7,9,77,135,192.2,8.54,127,54,56.1,105.05
LIPMAA01.Ir.xyz,Ir,VIII ,1.589932,2231.1,2141.9,76.1,196.45,6,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,83.41,1,0,1,1,0,0,0,2,0,1,0,7,9,77,135,192.2,8.54,127,54,56.1,105.05
LIQDUL.Ta.xyz,Ta,VB ,1.782855,1804.7,1732.5,61.48,187.86,10,1.4,2.17,0,2.45,2.93,0,0,0,0,0,0,7.43,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,5,73,145,180.9,10.9,134,74,35.16,63.08
LISMUW.Ru.xyz,Ru,VIII ,1.594763,2037.7,1956.2,65.87,188.28,5,2.3,2.17,0,0,2.93,0,0,0,2.46,0,0,24.21,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,8,44,130,101.1,8.3,125,72,55.33,94.6
LISNOR.Ru.xyz,Ru,VIII ,1.622794,1921.3,1844.4,68.98,189.68,6,2.3,2.17,0,0,2.93,0,0,0,2.46,0,0,24.21,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,3,0,0,0,2,0,0,0,7,8,44,130,101.1,8.3,125,72,76.23,122.3
LIVYEU.Ta.xyz,Ta,VB ,1.772969,1882,1806.7,55.2,207.84,8,1.4,2.17,0,2.45,2.93,0,0,0,0,0,0,7.43,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,5,73,145,180.9,10.9,134,74,36.66,79.43
LIWXEU.Ir.xyz,Ir,VIII ,1.596829,2168.7,2082,67.93,207.98,8,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,6,0,0,0,0,1,0,0,0,0,9,77,135,192.2,8.54,127,54,58.06,124.08
LIXJUY.Ir.xyz,Ir,VIII ,1.565517,2358.1,2263.8,68.76,221.38,7,2.2,2.17,1.88,2.45,0,0,0,0,2.46,0,0,36.09,17.39,6.39,29.12,0,0,0,0,17.2,0,0,2,2,1,0,0,0,0,2,0,0,0,1,9,77,135,192.2,8.54,127,54,66.9,106.11
LIXMUA.Re.xyz,Re,VIIB ,1.681645,1990.1,1910.5,54.3,303.2,9,2.2,2.17,0,2.45,2.93,0,0,0,0,0,0,3.46,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,1,0,7,75,135,186.2,8.85,128,62,55.84,44.46
LOBFEQ.Ru.xyz,Ru,VIII ,1.633959,1973.1,1894.2,62.37,283.91,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,2,1,0,0,0,2,0,0,1,6,8,44,130,101.1,8.3,125,72,64.86,83.6
LOBFIU.Ru.xyz,Ru,VIII ,1.613952,2144.6,2058.8,56.62,281.09,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,2,1,0,0,0,2,0,0,1,6,8,44,130,101.1,8.3,125,72,64.86,106.04
LOBHUI.Ni.xyz,Ni,VIII ,1.511467,2135.4,2050,53.75,184.37,4,1.9,2.17,0,2.45,0,0,0,2.12,0,0,0,26.66,17.39,0,29.12,0,0,0,31.94,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,10,28,135,58.7,6.6,115,49,40.87,55.87
LOBSAW.Mo.xyz,Mo,VIB ,1.6956,1913.3,1836.8,47.89,259.86,7,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,17.2,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,2,0,0,0,0,4,0,0,1,0,6,42,145,96,9.4,130,87,80.09,131.65
LOBSOK.Mo.xyz,Mo,VIB ,1.700195,1889.7,1814.1,48.28,254.06,7,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,17.2,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,1,0,0,0,4,0,0,1,0,6,42,145,96,9.4,130,87,79.03,131.65
LOCDOZ.Rh.xyz,Rh,VIII ,1.556546,2145.3,2059.5,65.67,273.4,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,26.22,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,2,0,0,0,2,0,0,1,7,9,45,135,102.9,8.3,125,66,71.8,108.07
LOCDUF.Rh.xyz,Rh,VIII ,1.561593,2100.4,2016.4,66.51,278.24,6,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,26.22,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,2,0,0,0,2,0,0,1,7,9,45,135,102.9,8.3,125,66,71.8,102.26
LOCNOI.Fe.xyz,Fe,VIII ,1.514336,1866.4,1791.7,52.23,201.79,6,1.8,2.17,0,2.45,2.93,0,0,0,2.46,0,3.05,3.76,17.39,0,29.12,0.01,0,0,0,17.2,0,83.41,1,0,1,1,0,0,0,2,0,1,0,17,8,26,140,55.8,7.1,117,62,47.65,85.64
LOFLAU.Mo.xyz,Mo,VIB ,1.67934,1959.7,1881.3,56.57,220.84,10,2.2,2.17,0,2.45,2.93,0,0,0,0,0,0,17.2,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,6,42,145,96,9.4,130,87,55.49,86.08
LOFPIG.Rh.xyz,Rh,VIII ,1.510875,2331.4,2238.1,55.78,306.33,6,2.3,2.17,0,0,0,0,0,0,2.46,0,0,26.22,17.39,0,0,0,0,0,0,17.2,0,0,4,0,0,0,0,0,0,2,0,0,1,1,9,45,135,102.9,8.3,125,66,34.88,95.08
LOGTIN.Ir.xyz,Ir,VIII ,1.557191,2359.2,2264.8,74.89,318.47,6,2.2,2.17,0,2.45,2.93,3.61,0,0,0,0,0,36.09,17.39,0,29.12,0.01,33.69,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,1,8,9,77,135,192.2,8.54,127,54,50.91,65.63
LOHFIY.Ir.xyz,Ir,VIII ,1.608417,2153,2066.9,66.27,193.41,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,9,77,135,192.2,8.54,127,54,76.85,100.98
LOHFOE.Ir.xyz,Ir,VIII ,1.591348,2201.7,2113.6,75.35,222.15,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,2,0,0,0,0,2,0,1,0,17,9,77,135,192.2,8.54,127,54,60.02,67.32
LOJPIK.Ir.xyz,Ir,VIII ,1.67236,1733.2,1663.9,64.16,195.82,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,2,0,2,0,0,0,0,2,0,0,0,1,9,77,135,192.2,8.54,127,54,60.02,72.16
LOJRAE.Ir.xyz,Ir,VIII ,1.614994,2134.8,2049.4,72.92,315.9,7,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,5,0,0,0,0,1,0,0,1,0,9,77,135,192.2,8.54,127,54,44.88,116.16
LOJREI.Os.xyz,Os,VIII ,1.617792,2215,2126.4,68.85,200.94,7,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,25.37,17.39,0,29.12,0.01,0,0,0,17.2,0,0,3,0,1,1,0,0,0,2,0,0,0,0,8,76,130,190.2,8.43,126,57,56.1,130.33
LOKPOT.Cd.xyz,Cd,IIB ,1.679852,1777.1,1706,60.62,216.45,4,1.4,2.17,0,2.45,2.93,0,0,0,0,0,0,0,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,6,12,48,155,112.4,13.1,138,46,12.93,20.96
LOKPOT.Zn.xyz,Zn,IIB ,1.549944,1872.8,1797.9,70.18,222.18,4,1.5,2.17,0,2.45,2.93,0,0,0,0,0,0,0,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,12,30,135,65.4,9.2,121,38.7,12.62,20.46
