ID,Metal,BDE,CoordNum,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum
NEMHEU.Ir.xyz,Ir,73.31,7,1,0,1,0,0,0,0,1,0,1,0,17,9
NEPNUU.Sc.xyz,Sc,66.61,7,3,0,0,1,0,0,0,0,0,0,0,0,3
NEPTCB10.Pt.xyz,Pt,67.52,5,1,1,0,0,0,0,0,1,0,0,0,0,10
NEPTEJ.Rh.xyz,Rh,59.44,5,1,0,1,0,0,0,0,1,0,0,0,6,9
NERWUC.Ru.xyz,Ru,61.08,9,1,0,1,0,0,0,0,1,0,0,1,0,8
NESZEQ.Re.xyz,Re,67.15,9,2,0,1,0,0,0,0,0,0,0,0,0,7
NESZOA.W.xyz,W,64.86,5,1,0,0,0,0,0,0,1,0,0,1,0,6
NESZUG.Mo.xyz,Mo,55.84,6,2,0,0,0,0,0,0,1,0,0,0,0,6
NETYUJ.Cd.xyz,Cd,64.22,3,1,0,0,1,0,0,0,0,0,0,0,0,12
NEVNIO.Ir.xyz,Ir,70.06,6,1,0,1,1,1,0,0,1,0,1,0,8,9
NEVQIO.Nb.xyz,Nb,52.76,12,2,0,1,0,0,0,0,0,0,0,0,0,5
NEVQUD.Ir.xyz,Ir,70.16,6,1,0,1,1,1,0,0,1,0,0,0,0,9
NEVRAK.Ir.xyz,Ir,61.87,6,1,0,1,0,0,0,0,1,0,0,0,6,9
NEVZAS.Ru.xyz,Ru,65.87,8,2,0,1,0,0,0,1,0,0,0,0,1,8
NEVZEW.Ru.xyz,Ru,67.02,8,2,0,1,0,0,0,1,0,0,0,0,1,8
NEVZIA.Ru.xyz,Ru,67.27,8,2,0,1,0,0,0,1,0,0,0,0,1,8
NEVZOG.Ru.xyz,Ru,67.53,8,2,0,1,0,0,0,1,0,0,0,0,1,8
NEXBEX.Nb.xyz,Nb,53.71,12,2,0,1,0,0,0,0,0,0,0,0,0,5
NEZKAE.Ir.xyz,Ir,72.39,6,1,0,0,1,0,0,0,1,0,1,0,7,9
NIBCEH.Os.xyz,Os,69.92,6,1,0,1,1,0,0,0,1,0,0,0,0,8
NIBJAM.Fe.xyz,Fe,56.05,9,2,0,1,0,0,0,1,1,0,0,0,0,8
NIBKEO.Nb.xyz,Nb,66.47,12,1,0,1,0,0,0,0,1,0,0,0,0,5
NIBKOY.Ru.xyz,Ru,65.58,6,1,0,1,1,0,0,0,1,0,0,1,7,8
NIBREV.Os.xyz,Os,73.54,6,1,0,1,0,1,0,0,1,0,0,0,8,8
NIBRIZ.Os.xyz,Os,64.84,7,1,0,1,0,1,0,0,1,0,0,0,0,8
NICQIB.Ir.xyz,Ir,62.8,8,1,0,1,1,0,0,0,0,0,0,0,0,9
NICQOH.Rh.xyz,Rh,55.88,8,1,0,1,1,0,0,0,0,0,0,0,0,9
NICQUL.Mo.xyz,Mo,59.74,12,1,0,1,0,0,0,0,0,0,0,1,0,6
NIDDAH.Pt.xyz,Pt,72.9,6,1,0,1,1,0,0,0,0,0,0,0,7,10
NIDQAV.Pt.xyz,Pt,71.87,4,1,0,0,0,0,0,1,1,0,0,0,15,10
NIFCUC.Pt.xyz,Pt,64.01,5,1,0,0,0,0,0,0,1,0,0,1,15,10
NIGFUE.W.xyz,W,49.92,6,1,0,0,0,0,0,0,1,1,0,0,0,6
NIGGAL.Rh.xyz,Rh,62.6,6,1,0,0,0,0,0,1,1,1,0,0,15,9
NIGGEP.Rh.xyz,Rh,62.81,6,1,0,0,0,0,0,1,1,1,0,0,15,9
NIGGIT.Rh.xyz,Rh,63.64,6,1,0,0,0,0,0,1,1,1,0,0,15,9
NIGGIT01.Rh.xyz,Rh,63.45,6,1,0,0,0,0,0,1,1,1,0,0,15,9
NIGKAP.Ir.xyz,Ir,65.01,6,1,0,1,0,0,0,0,1,0,1,0,6,9
NIGQEB.Pt.xyz,Pt,76.38,4,1,0,0,1,0,0,0,1,0,0,1,7,10
NIHGEQ.Nb.xyz,Nb,51.29,13,1,0,1,0,0,0,0,1,0,0,0,0,5
NIHGIU.Nb.xyz,Nb,51.14,13,1,0,1,0,0,0,0,1,0,0,0,0,5
NIHGOA.Ta.xyz,Ta,56.67,13,1,0,1,0,0,0,0,1,0,0,0,0,5
NIHGUG.Ta.xyz,Ta,56.3,13,1,0,1,0,0,0,0,1,0,0,0,0,5
NIHHAN.Ta.xyz,Ta,54.91,13,1,0,1,0,0,0,0,1,0,0,0,0,5
NIHNPB.Ni.xyz,Ni,38.67,5,1,0,0,1,0,0,0,1,0,0,1,7,10
NIHTED.Ru.xyz,Ru,63.04,8,1,0,1,0,0,0,0,1,0,0,0,0,8
NIKZAL.Rh.xyz,Rh,58.9,8,1,0,1,0,0,0,0,1,0,0,1,0,9
NINFIA.Ru.xyz,Ru,63.97,6,1,0,1,1,1,0,0,1,0,0,0,0,8
NINJAV.Re.xyz,Re,67.46,5,1,0,0,1,0,0,0,1,0,0,0,0,7
NIOBCN20.Nb.xyz,Nb,56.93,12,1,0,1,0,0,0,0,0,0,0,0,0,5
NIPJEB.Fe.xyz,Fe,57.44,6,2,0,0,0,0,0,0,1,0,0,0,1,8
NIPXIV.Ir.xyz,Ir,74.9,6,2,0,0,0,1,0,0,1,0,1,0,8,9
NIPXOB.Ir.xyz,Ir,64.76,5,1,0,0,0,1,0,0,1,0,1,1,0,9
NIQGAV.Fe.xyz,Fe,58.11,10,2,0,1,0,0,0,1,0,0,0,0,0,8
NIQVIS.Os.xyz,Os,66.57,5,1,0,1,0,0,0,0,0,1,0,0,0,8
NIRVUG.Ru.xyz,Ru,59.37,8,1,0,1,1,0,0,0,0,0,1,0,0,8
NIRWUI.Rh.xyz,Rh,60.97,5,2,0,0,0,0,0,0,1,0,1,0,0,9
NISBOH.Ir.xyz,Ir,63.75,5,1,0,1,0,1,0,0,1,0,0,1,0,9
NISMEJ.Rh.xyz,Rh,57.63,8,1,0,1,0,0,0,0,1,0,0,0,0,9
NITYEU.Os.xyz,Os,38.31,5,1,0,0,0,0,0,0,1,0,1,1,0,8
NIVDOL.Ru.xyz,Ru,60.34,5,1,0,1,1,0,0,0,1,0,0,0,0,8
NIVJOR.Ir.xyz,Ir,65.66,6,1,0,1,0,0,0,0,1,0,1,0,17,9
NIVLOV.Ir.xyz,Ir,69.57,6,1,0,1,0,0,0,0,1,0,1,0,6,9
NIVLUB.Pd.xyz,Pd,60.12,4,1,0,0,0,0,0,0,1,0,0,0,15,10
NIWTIY.Ru.xyz,Ru,66.25,6,1,0,0,0,1,0,0,1,1,1,0,17,8
NIWTOE.Ru.xyz,Ru,65.63,6,2,0,0,0,1,0,0,1,1,0,0,8,8
NIZROE.Ru.xyz,Ru,62.61,6,1,0,0,0,0,0,0,1,0,0,1,15,8
NIZRUK.Ru.xyz,Ru,62.59,6,1,0,0,0,0,0,0,1,0,0,1,15,8
NIZWUR.Os.xyz,Os,61.15,6,1,0,1,0,0,0,0,1,0,1,1,0,8
NOBBOX.Ru.xyz,Ru,64.02,7,1,0,0,1,0,0,1,0,0,0,0,0,8
NOBBOX01.Ru.xyz,Ru,64.02,7,1,0,0,1,0,0,1,0,0,0,0,0,8
NOBBUD.Ru.xyz,Ru,70.39,7,1,0,0,1,0,0,1,0,0,0,0,0,8
NOBCAK.Ru.xyz,Ru,68.76,7,1,0,0,1,0,0,1,0,0,0,0,0,8
NOBCEM.Rh.xyz,Rh,63.17,6,1,0,0,0,0,0,1,1,0,1,0,0,9
NOBCEO.Ru.xyz,Ru,68.43,7,1,0,0,1,0,0,1,0,0,0,0,0,8
NODRII.Y.xyz,Y,72.44,8,1,0,1,1,1,0,0,0,0,0,0,0,3
NOFHIA.Ir.xyz,Ir,76.04,6,1,0,1,1,0,0,0,1,0,1,0,7,9
NOFKEZ.Ir.xyz,Ir,66.59,8,1,0,1,0,0,0,0,1,0,1,1,0,9
NOFVOV.Ru.xyz,Ru,67.61,6,1,0,0,1,0,0,0,1,0,0,1,7,8
NOFVUB.Ru.xyz,Ru,68.51,5,1,0,0,1,0,0,0,1,0,0,1,7,8
NOFWOW.Ru.xyz,Ru,62.55,5,1,0,0,1,0,0,0,1,0,0,0,0,8
NOGSOU.Os.xyz,Os,66.22,7,3,0,1,1,0,0,0,1,0,0,0,0,8
NOGSUA.Os.xyz,Os,68.06,7,4,0,0,1,0,0,0,1,0,0,0,0,8
NOGTAE.Rh.xyz,Rh,60.59,6,1,0,0,0,0,0,1,1,0,1,0,15,9
NOGTAH.Os.xyz,Os,62.32,6,3,0,0,1,0,0,0,1,0,0,0,0,8
NOGTEI.Rh.xyz,Rh,60.61,6,1,0,0,0,0,0,1,1,0,1,0,15,9
NOGTIM.Rh.xyz,Rh,62.46,6,1,0,0,0,0,0,1,1,0,1,0,15,9
NOGTOS.Rh.xyz,Rh,64.98,6,2,0,0,0,0,0,1,1,0,0,0,15,9
NOHWAI.Ta.xyz,Ta,52.93,13,2,0,1,0,0,0,0,0,1,0,0,0,5
NOHYOA.Ru.xyz,Ru,63.3,6,1,0,1,1,1,0,0,1,0,0,0,8,8
NOKBAR.Ir.xyz,Ir,74.17,5,1,0,0,0,0,0,1,1,0,1,0,0,9
NOKBEV.Rh.xyz,Rh,65.25,5,1,0,0,0,0,0,1,1,0,1,0,0,9
NOKDUM.Pt.xyz,Pt,69.76,4,1,0,0,0,0,0,1,1,0,0,0,15,10
NOLMUX.Re.xyz,Re,56.85,5,1,0,0,0,1,0,0,1,0,0,0,0,7
NOLNAE.Re.xyz,Re,57.94,5,1,0,0,0,1,0,0,1,0,0,0,0,7
NOLRAI.Rh.xyz,Rh,59.34,7,4,1,0,0,0,0,0,1,0,0,1,1,9
NOLSEM.W.xyz,W,61.44,13,1,0,1,0,0,0,0,0,0,0,1,0,6
NOLSOW.W.xyz,W,57.09,13,3,0,1,0,0,0,0,0,0,0,1,0,6
NOMWUH.Os.xyz,Os,74.32,8,1,0,1,0,0,0,1,1,0,0,0,0,8
NOMYUJ.Ir.xyz,Ir,72.17,7,1,0,1,0,0,0,0,1,0,0,0,0,9
NONGUS.Ru.xyz,Ru,57.73,10,1,1,1,0,0,0,0,0,0,0,0,0,8
NONHEE.Ir.xyz,Ir,67.38,6,2,0,1,1,0,0,0,1,0,0,0,1,9
NONHII.Ir.xyz,Ir,66.38,6,1,0,1,1,0,0,0,1,0,0,0,15,9
NONVAO.Os.xyz,Os,67.52,7,3,0,1,1,0,0,0,1,0,0,0,0,8
NONVES.Os.xyz,Os,64.13,7,2,0,1,1,0,0,0,1,0,1,0,0,8
NONVOC.Ir.xyz,Ir,57.17,8,1,0,1,1,0,0,0,0,0,1,1,0,9
NONVUI.Ir.xyz,Ir,63.15,8,1,0,1,1,0,0,0,0,0,1,1,0,9
NONWAP.Ir.xyz,Ir,60.31,8,1,0,1,1,0,0,0,0,0,1,1,0,9
NOPBOL.Rh.xyz,Rh,62.07,7,1,1,0,0,0,0,0,1,1,0,0,16,9
NOPBUR.Rh.xyz,Rh,61.47,7,1,1,0,0,0,0,0,1,1,0,0,0,9
NOPKAF.Rh.xyz,Rh,67.91,5,1,0,0,1,0,0,1,1,0,0,0,0,9
NOPVUK.Ir.xyz,Ir,71.25,6,1,0,1,0,0,0,0,1,1,0,0,15,9
NOQSAN.Os.xyz,Os,62.58,7,3,0,0,1,0,0,0,1,0,0,1,0,8
NOQVAS.Ru.xyz,Ru,63.54,6,1,0,1,1,0,0,0,1,0,0,0,7,8
NOQVEW.Ru.xyz,Ru,62.32,6,1,0,1,1,0,0,0,1,0,0,0,7,8
NORROC.Ta.xyz,Ta,49.15,13,1,0,1,0,0,0,0,0,0,0,0,0,5
NOSBII.Ir.xyz,Ir,75.6,6,1,0,1,1,0,0,0,1,0,0,1,7,9
NOSRIW.W.xyz,W,55.24,10,3,0,1,0,0,0,0,1,0,0,0,0,6
NOSRIW01.W.xyz,W,54.39,10,3,0,1,0,0,0,0,1,0,0,0,0,6
NOSVUO.Fe.xyz,Fe,57.01,9,1,0,1,0,0,0,0,1,0,0,0,0,8
NOSWEZ.Fe.xyz,Fe,42.32,8,2,0,1,0,0,0,0,1,0,0,0,1,8
NOTKIT.Ir.xyz,Ir,57.45,8,1,0,1,1,0,0,0,0,0,0,1,0,9
NOVMIU.Os.xyz,Os,70.97,9,3,0,1,0,0,0,0,1,0,0,1,0,8
NOVPIA.Ru.xyz,Ru,63.48,6,1,0,1,0,0,0,0,1,1,0,0,16,8
NOVSAS.Ir.xyz,Ir,72.25,5,1,0,0,1,0,0,0,1,0,0,1,7,9
NOWQIB.Pt.xyz,Pt,75.8,4,1,0,1,0,0,0,0,1,0,0,0,6,10
NOYMAR.Rh.xyz,Rh,62.62,6,1,0,1,1,0,0,0,0,0,0,0,7,9
NOYMEV.Ir.xyz,Ir,74.96,6,1,0,1,1,0,0,0,0,0,0,0,7,9
NOYMIZ.Rh.xyz,Rh,63.93,6,1,0,1,1,0,0,1,0,0,0,0,7,9
NOYQEZ.Ni.xyz,Ni,49.41,4,1,0,0,0,0,0,0,1,0,0,1,15,10
NOZBIP.Ru.xyz,Ru,63.33,8,2,1,1,0,1,0,0,1,0,0,0,0,8
NRUMFE10.Ru.xyz,Ru,63.61,6,1,0,1,0,0,0,0,1,0,0,0,15,8
NUBMOO.Ir.xyz,Ir,64.83,6,1,0,1,0,0,0,1,1,0,1,0,6,9
NUBROT.Fe.xyz,Fe,46.56,6,1,0,1,1,0,0,0,1,0,0,1,7,8
NUBRUZ.Fe.xyz,Fe,46.63,6,1,0,1,1,0,0,0,1,0,0,1,15,8
NUBSAG.Fe.xyz,Fe,48.14,7,2,1,1,1,0,0,0,1,0,0,0,5,8
NUCMAA.Ir.xyz,Ir,67.94,5,1,0,1,1,0,0,0,1,0,0,1,0,9
NUCSOT.W.xyz,W,56.4,7,1,0,0,1,0,0,0,0,0,0,0,0,6
NUFNOT.Ru.xyz,Ru,64.53,6,1,0,1,1,0,0,0,1,0,0,1,0,8
NUGPEK.Ir.xyz,Ir,57.98,6,2,0,1,0,0,0,0,1,0,0,1,1,9
NUHSEP.Ir.xyz,Ir,75.48,6,1,0,1,1,1,0,0,1,0,0,0,7,9
NULMIQ.Re.xyz,Re,73.39,4,1,0,0,1,0,0,0,1,0,0,0,0,7
NUNRET.Os.xyz,Os,61.31,6,1,0,1,0,0,0,0,1,0,1,0,15,8
NUSFOX.Ru.xyz,Ru,67.14,6,1,0,0,0,0,0,0,1,0,1,0,17,8
NUSFUD.Ru.xyz,Ru,62.59,6,2,0,0,0,0,0,0,1,0,0,0,15,8
NUSKOB.Re.xyz,Re,64.06,6,1,0,1,0,0,0,0,1,0,0,0,6,7
NUSKUH.Re.xyz,Re,62.3,6,1,0,1,0,0,0,0,1,0,0,0,6,7
NUVZOT.Ir.xyz,Ir,70.15,5,1,0,1,0,0,0,0,1,0,0,0,6,9
NUXPAY.Ir.xyz,Ir,72.47,6,1,0,1,1,1,0,0,1,0,0,1,7,9
NUZXAJ.Os.xyz,Os,63.45,6,1,0,1,0,0,0,0,1,0,1,0,0,8
NUZXEN.Os.xyz,Os,63.09,6,1,0,1,0,0,0,0,1,0,1,0,0,8
NUZZOY.Ir.xyz,Ir,73.2,6,3,0,0,0,0,0,0,1,0,0,0,0,9
NUZZUE.Ir.xyz,Ir,77.17,6,2,0,0,1,0,0,0,1,0,0,1,7,9
OBEKOY.Ru.xyz,Ru,65.69,6,1,0,1,1,1,0,0,1,0,0,0,0,8
OBEKOY01.Ru.xyz,Ru,65.7,6,1,0,1,1,1,0,0,1,0,0,0,0,8
OBELAL.Ru.xyz,Ru,64.03,6,1,0,1,1,1,0,0,1,0,0,0,0,8
OBOHIX.Ru.xyz,Ru,63.41,6,1,0,0,1,0,0,0,1,0,1,0,17,8
OBOHOD.Ru.xyz,Ru,65.12,6,1,0,1,1,1,0,0,1,0,0,0,0,8
OBOMIC.Ru.xyz,Ru,64.21,6,1,0,1,1,0,0,0,1,0,0,0,7,8
OBOPEA.Ir.xyz,Ir,69.93,7,1,0,1,1,0,0,1,0,0,1,0,0,9
OBOPIE.Ir.xyz,Ir,76.32,6,1,0,0,1,0,0,1,1,0,1,0,7,9
OBOPOK.Ir.xyz,Ir,69.93,7,1,0,1,1,0,0,1,0,0,1,0,0,9
OBUHAY.Co.xyz,Co,44.75,5,1,0,0,0,0,0,0,1,0,0,0,15,9
OBUPUZ.Fe.xyz,Fe,48.8,6,1,0,1,0,0,0,0,0,0,0,-1,6,8
OBUQUB.Mn.xyz,Mn,53.08,6,1,0,1,0,0,0,0,1,0,0,0,6,7
OCEBAZ.Os.xyz,Os,67.19,8,1,0,1,0,0,0,0,1,0,1,0,0,8
OCFPCR.Cr.xyz,Cr,45.6,9,1,0,1,0,0,0,0,1,0,0,0,0,6
OCIBEH.Ru.xyz,Ru,62.91,6,2,0,1,0,0,0,0,1,0,0,0,15,8
OCIRUN.Re.xyz,Re,67.96,8,6,0,0,0,0,0,0,1,0,0,-1,0,7
OCISAU.Re.xyz,Re,66.84,5,3,0,0,0,0,0,0,1,0,0,0,0,7
OCISEY.Re.xyz,Re,70.63,4,2,0,0,0,0,0,0,1,0,0,0,0,7
OCODER.Os.xyz,Os,75.03,6,1,0,1,1,0,0,0,1,0,1,0,0,8
OCODIV.Os.xyz,Os,69.88,6,2,0,1,1,0,0,0,1,0,0,0,0,8
OCODOB.Ru.xyz,Ru,68.42,6,1,0,1,1,1,0,0,1,0,0,0,0,8
OCOFIX.Ru.xyz,Ru,61.21,9,1,0,1,0,1,0,0,1,0,0,1,0,8
OCORIL.Rh.xyz,Rh,62.3,7,1,1,1,1,0,0,0,1,0,0,0,0,9
OCOROR.Ir.xyz,Ir,71.8,6,1,1,1,1,0,0,0,1,0,0,0,6,9
OCOVIL.Fe.xyz,Fe,55.42,6,1,0,0,1,0,0,0,1,0,0,0,7,8
OCOVOR.Fe.xyz,Fe,52.42,6,1,0,0,1,0,0,0,1,0,0,1,7,8
OCOZIT.Rh.xyz,Rh,67.24,6,1,1,1,1,0,0,0,1,0,0,0,7,9
OCOZOZ.Rh.xyz,Rh,66.49,6,1,1,1,1,0,0,0,1,0,0,0,0,9
OCURIQ.Fe.xyz,Fe,47.91,6,1,0,1,1,0,0,0,1,0,0,1,6,8
ODEDEG.Pt.xyz,Pt,67.83,5,1,0,1,1,0,0,0,0,0,0,1,7,10
ODEXIH.Fe.xyz,Fe,47.45,6,1,0,1,1,0,0,0,1,0,1,0,35,8
ODIFOW.Rh.xyz,Rh,59.17,5,1,0,0,0,0,0,1,1,0,1,0,53,9
ODIGAJ.Rh.xyz,Rh,56.89,5,1,0,0,0,0,0,1,1,0,1,0,0,9
ODIGEN.Rh.xyz,Rh,66.1,5,1,0,0,0,0,0,1,1,0,1,0,17,9
ODIKAR.Mn.xyz,Mn,50.94,6,1,0,1,0,0,0,0,1,0,0,0,6,7
ODIPEX.Zr.xyz,Zr,55.44,13,1,0,1,1,0,0,0,0,0,0,0,0,4
ODOVEK.W.xyz,W,57.43,9,1,0,1,0,0,0,0,1,0,0,1,0,6
ODUHEA.Os.xyz,Os,63.54,8,2,0,1,1,1,0,0,1,0,0,1,0,8
OFAJIQ.Mn.xyz,Mn,56.51,6,1,0,1,0,0,0,0,0,0,0,0,0,7
OFAMEO.Ru.xyz,Ru,62.18,6,1,0,1,0,0,0,1,0,0,0,0,6,8
OFEHEM.Ta.xyz,Ta,57.64,13,2,0,1,0,0,0,0,1,0,0,1,0,5
OFIBOU.Ir.xyz,Ir,67.16,6,1,0,1,0,1,0,0,1,0,0,1,15,9
OFIBUA.Ir.xyz,Ir,59.09,5,1,0,0,0,0,0,0,1,0,1,0,15,9
OFIKAP.Pt.xyz,Pt,76.71,4,1,0,1,1,0,0,0,0,0,0,0,7,10
OFIKOD.Pt.xyz,Pt,71.03,4,1,0,1,0,0,0,0,1,0,0,0,15,10
OFITOO.Ru.xyz,Ru,65.2,6,1,0,1,1,1,0,0,1,0,0,0,0,8
OFOHUO.Ru.xyz,Ru,65,7,1,0,1,1,0,0,0,1,0,0,0,0,8
OFOYAL.Ru.xyz,Ru,65.08,6,1,0,1,1,1,0,0,1,0,0,1,7,8
OFOZUH.Ir.xyz,Ir,64.02,5,1,0,1,1,0,0,0,1,0,1,0,0,9
OFUMOS.Os.xyz,Os,68.12,6,1,0,1,1,0,0,0,1,0,0,1,0,8
OGAFEI.Ru.xyz,Ru,61.56,6,1,0,1,1,0,0,0,1,0,0,1,0,8
OGEFIR.Ru.xyz,Ru,41.61,5,2,0,0,1,0,0,0,1,0,0,0,1,8
OGEFIR01.Ru.xyz,Ru,46.54,5,2,0,1,0,0,0,0,1,0,0,1,0,8
OGIVOP.Ir.xyz,Ir,75.48,6,2,0,1,1,0,0,0,1,0,0,1,7,9
OGIWAC.Ir.xyz,Ir,73.89,6,2,0,1,1,0,0,0,1,0,0,1,7,9
OGIWEG.Ir.xyz,Ir,75.62,6,2,0,1,1,0,0,0,1,0,0,1,7,9
OGIWUX.Fe.xyz,Fe,49.87,6,1,0,0,1,0,0,0,1,0,0,1,7,8
OGUXUL.Ir.xyz,Ir,64.19,5,1,0,1,0,0,0,0,1,0,1,0,0,9
OHANUG.Mo.xyz,Mo,48.11,10,1,0,1,0,0,0,0,1,0,0,0,0,6
OHAPAO.Mo.xyz,Mo,54.39,10,1,0,1,0,0,0,0,1,0,0,0,0,6
OHAPOC.Mo.xyz,Mo,58.9,7,1,0,1,1,0,0,0,1,0,0,0,0,6
OHEROI.Ru.xyz,Ru,67.42,6,1,0,1,0,0,0,0,1,0,0,0,6,8
OHIQON.Rh.xyz,Rh,65.69,6,1,0,1,1,0,0,0,1,0,1,0,7,9
OJEMUM.W.xyz,W,59.26,9,1,0,1,0,0,0,1,0,0,0,0,0,6
OJEWAE.Ru.xyz,Ru,66.21,6,1,0,0,1,0,0,0,1,0,0,1,7,8
OJEZAH.Fe.xyz,Fe,45.83,9,1,0,1,0,0,0,1,1,0,0,0,0,8
OJIXUA.Ir.xyz,Ir,69,6,1,0,1,1,1,0,0,0,0,0,0,8,9
OJIYAH.Ir.xyz,Ir,57.48,6,1,0,1,1,0,0,0,1,0,1,0,17,9
OJOBEV.Pd.xyz,Pd,63.56,4,1,0,1,0,1,0,0,0,0,0,0,8,10
OJOJOO.Ru.xyz,Ru,67.9,7,1,0,1,1,0,0,0,0,0,0,1,7,8
OJOJOO01.Ru.xyz,Ru,67.89,7,1,0,1,1,0,0,0,0,0,0,1,7,8
OJUGUW.Ru.xyz,Ru,60.49,9,2,0,1,0,0,0,0,1,0,0,1,0,8
OJUTEU.Ir.xyz,Ir,74.47,7,1,0,1,1,0,0,0,1,0,0,0,0,9
OJUTIY.Ir.xyz,Ir,75.02,7,1,0,1,1,0,0,0,1,0,0,0,0,9
OJUTOE.Ir.xyz,Ir,62.72,6,1,0,1,0,0,0,0,1,0,0,0,6,9
OKADEK.Rh.xyz,Rh,64.09,4,1,0,1,0,0,0,0,1,0,0,1,6,9
OKEQAX.Ir.xyz,Ir,60.8,8,1,0,1,0,0,0,0,1,0,1,0,0,9
OKEQEB.Ir.xyz,Ir,60.68,8,1,0,1,0,0,0,0,1,0,1,0,0,9
OKIBAM.Cd.xyz,Cd,65.85,4,1,0,0,1,0,0,0,0,0,0,0,0,12
OKIBAM.Zn.xyz,Zn,75.89,4,1,0,0,1,0,0,0,0,0,0,0,0,12
OKUQAP.Co.xyz,Co,47.05,6,2,0,0,0,0,0,1,1,0,0,0,15,9
OLEFIW.Ru.xyz,Ru,58.82,6,1,0,1,0,0,0,0,0,0,0,1,6,8
OLEJIA.Rh.xyz,Rh,62.54,6,1,0,1,0,0,0,0,1,0,1,0,17,9
OLEJOG.Rh.xyz,Rh,61.63,6,1,0,1,0,1,0,0,1,0,0,0,8,9
OLEJUM.Rh.xyz,Rh,57.87,5,1,0,1,0,0,0,0,1,0,1,0,0,9
OLEKAT.Rh.xyz,Rh,57.81,6,1,0,1,0,1,0,0,1,0,0,0,0,9
OLERUU.Ru.xyz,Ru,59.41,6,2,0,1,0,0,0,0,0,0,0,1,0,8
OLOTIT.Os.xyz,Os,58.67,6,1,0,1,0,0,0,0,1,0,1,0,0,8
OLOWAO.Ir.xyz,Ir,68.55,6,1,0,1,0,0,0,0,1,0,1,0,0,9
OLOWES.Ir.xyz,Ir,72.04,7,4,1,1,0,0,0,0,0,0,0,0,1,9
OMANOF.Ir.xyz,Ir,74.5,6,1,0,0,0,1,0,0,0,1,0,1,0,9
OMASUQ.Rh.xyz,Rh,64.3,6,2,0,0,0,0,0,1,1,0,0,0,15,9
OMIGOH.Y.xyz,Y,69.92,3,1,0,0,1,1,0,0,0,0,0,0,0,3
OMIJEA.Fe.xyz,Fe,51.29,6,1,0,1,1,0,0,0,1,0,1,0,35,8
OMIJEC.Ru.xyz,Ru,65.23,6,1,0,1,1,1,0,0,1,0,0,0,8,8
OMOBIC.Ru.xyz,Ru,63.72,7,2,0,0,1,0,0,1,1,0,0,0,0,8
OMOBOI.Ru.xyz,Ru,62.34,7,2,0,0,1,0,0,1,1,0,0,0,0,8
OMUDUY.Co.xyz,Co,52.54,5,1,0,1,0,0,0,0,1,0,0,0,0,9
ONAJOD.Ir.xyz,Ir,73.36,6,1,0,1,1,1,0,0,0,0,0,0,7,9
ONAJUJ.Ir.xyz,Ir,73.17,6,1,0,1,1,1,0,0,0,0,0,0,7,9
ONAKIY.Ru.xyz,Ru,57.4,7,1,0,1,0,1,0,0,1,0,0,1,0,8
ONIWUG.Ir.xyz,Ir,72.61,6,1,0,1,1,0,0,0,1,0,0,1,7,9
ONIYAM.Ir.xyz,Ir,74.64,6,2,0,0,1,0,0,0,1,0,0,1,7,9
ONIYEQ.Ir.xyz,Ir,73.41,6,2,0,0,1,1,0,0,1,0,0,1,8,9
ONIYIW.Ir.xyz,Ir,70.84,6,1,0,1,1,1,0,0,1,0,1,0,8,9
ONIZAP.Ir.xyz,Ir,72.99,6,1,0,1,1,0,0,0,1,0,0,1,7,9
ONIZET.Ir.xyz,Ir,72.63,6,1,0,1,1,0,0,0,1,0,0,1,0,9
ONOBOJ.Fe.xyz,Fe,47.65,6,1,0,1,0,0,0,0,1,0,0,0,15,8
ONOMIO.Mo.xyz,Mo,54.91,7,2,0,0,0,0,0,0,1,0,0,0,0,6
ONOMOU.W.xyz,W,62.9,8,4,0,0,0,0,0,0,1,0,0,0,0,6
OPANOL.Ru.xyz,Ru,66.19,6,1,0,1,1,0,0,0,1,0,0,0,0,8
OPORIW.Sc.xyz,Sc,71.12,4,1,0,0,1,1,0,0,0,0,0,0,0,3
OQAPON.Ir.xyz,Ir,81.24,4,1,0,0,1,0,0,0,1,0,0,0,7,9
OQAPUT.Ir.xyz,Ir,72.55,6,1,0,1,1,1,0,0,1,0,0,0,8,9
OQAQAA.Ir.xyz,Ir,72.6,6,1,0,1,1,1,0,0,1,0,0,0,8,9
OQEGAT.Ru.xyz,Ru,60.69,6,1,0,1,1,0,0,0,1,0,0,1,7,8
OQEGEX.Ru.xyz,Ru,64.21,6,1,0,1,1,0,0,0,1,0,0,1,7,8
OQEGIB.Ru.xyz,Ru,63.68,6,1,0,1,1,0,0,0,1,0,1,0,17,8
OQEGOH.Ru.xyz,Ru,65.83,6,1,0,1,1,0,0,0,1,0,0,0,7,8
OREDIA.Ir.xyz,Ir,73.88,6,1,0,0,1,1,0,0,0,0,0,0,8,9
OROFIN.Ru.xyz,Ru,68.6,7,1,0,1,0,0,0,0,1,1,0,0,0,8
ORUXOQ.Ru.xyz,Ru,62.45,5,1,0,1,1,0,0,0,1,0,0,0,0,8
ORUXUW.Ru.xyz,Ru,62.17,7,1,0,1,1,0,0,0,1,0,0,0,0,8
ORUYAD.Ru.xyz,Ru,64.86,6,2,0,1,0,0,0,0,1,0,0,0,0,8
